ts,node,srx,stx,etx,erx
74857,7,61,61,79,81
74857,8,59,59,79,79
74864,0,92,92,99,112
74864,1,70,70,94,90
74864,2,71,71,86,91
74864,3,69,69,91,89
74864,4,67,67,86,87
74864,5,66,66,79,86
74864,6,61,61,87,81
74864,7,61,61,79,81
74864,8,59,59,79,79
74870,0,92,92,99,112
74870,1,70,70,94,90
74870,2,71,71,94,91
74870,3,69,69,91,89
74870,4,67,67,86,87
74870,5,66,66,79,86
74870,6,61,61,87,81
74870,7,61,61,79,81
74870,8,59,59,79,79
74889,0,92,92,99,112
74889,1,70,70,94,90
74889,2,71,71,86,91
74889,3,69,69,91,89
74889,4,67,67,86,87
74889,5,66,66,79,86
74889,6,61,61,87,81
74889,7,61,61,79,81
74889,8,59,59,79,79
74895,0,92,92,99,112
74895,1,70,70,94,90
74895,2,71,71,94,91
74895,3,69,69,91,89
74895,4,67,67,86,87
74895,5,66,66,79,86
74895,6,61,61,87,81
74895,7,61,61,79,81
74895,8,59,59,79,79
74910,0,92,92,99,112
74910,1,70,70,94,90
74910,2,71,71,86,91
74910,3,69,69,91,89
74910,4,67,67,86,87
74910,5,66,66,79,86
74910,6,61,61,87,81
74910,7,61,61,79,81
74910,8,59,59,79,79
74916,0,92,92,99,112
74916,1,70,70,94,90
74916,2,71,71,94,91
74916,3,69,69,91,89
74916,4,67,67,86,87
74916,5,66,66,79,86
74916,6,61,61,87,81
74916,7,61,61,79,81
74916,8,59,59,79,79
74933,0,92,92,99,112
74933,1,70,70,94,90
74933,2,71,71,86,91
74933,3,69,69,91,89
74933,4,67,67,86,87
74933,5,66,66,79,86
74933,6,61,61,87,81
74933,7,61,61,79,81
74933,8,59,59,79,79
74935,0,92,92,99,112
74935,1,70,70,94,90
74935,2,71,71,94,91
74935,3,69,69,91,89
74935,4,67,67,86,87
74935,5,66,66,79,86
74935,6,61,61,87,81
74935,7,61,61,79,81
74935,8,59,59,79,79
74970,0,92,92,99,112
74970,1,70,70,96,90
74970,2,71,71,94,91
74970,3,69,69,91,89
74970,4,67,67,86,87
74970,5,66,66,79,86
74970,6,61,61,87,81
74970,7,61,61,79,81
74970,8,59,59,79,79
74998,0,92,92,99,112
74998,1,70,70,96,90
74998,2,71,71,86,91
74998,3,69,69,91,89
74998,4,67,67,86,87
74998,5,66,66,79,86
74998,6,61,61,87,81
74998,7,61,61,79,81
74998,8,59,59,79,79
75039,0,92,92,99,112
75039,1,70,70,96,90
75039,2,71,71,86,91
75039,3,69,69,92,89
75039,4,67,67,86,87
75039,5,66,66,79,86
75039,6,61,61,87,81
75039,7,61,61,79,81
75039,8,59,59,79,79
75063,0,92,92,99,112
75063,1,70,70,96,90
75063,2,71,71,86,91
75063,3,69,69,92,89
75063,4,67,67,86,87
75063,5,66,66,79,86
75063,6,61,61,90,81
75063,7,61,61,79,81
75063,8,59,59,79,79
75071,0,92,92,99,112
75071,1,70,70,94,90
75071,2,71,71,86,91
75071,3,69,69,92,89
75071,4,67,67,86,87
75071,5,66,66,79,86
75071,6,61,61,90,81
75071,7,61,61,79,81
75071,8,59,59,79,79
75083,0,92,92,99,112
75083,1,70,70,96,90
75083,2,71,71,86,91
75083,3,69,69,92,89
75083,4,67,67,86,87
75083,5,66,66,79,86
75083,6,61,61,90,81
75083,7,61,61,79,81
75083,8,59,59,79,79
75093,0,92,92,99,112
75093,1,70,70,96,90
75093,2,71,71,86,91
75093,3,69,69,89,89
75093,4,67,67,86,87
75093,5,66,66,79,86
75093,6,61,61,90,81
75093,7,61,61,79,81
75093,8,59,59,79,79
75109,0,92,92,99,112
75109,1,70,70,96,90
75109,2,71,71,86,91
75109,3,69,69,89,89
75109,4,67,67,86,87
75109,5,66,66,79,86
75109,6,61,61,89,81
75109,7,61,61,79,81
75109,8,59,59,79,79
75128,0,92,92,99,112
75128,1,70,70,96,90
75128,2,71,71,86,91
75128,3,69,69,89,89
75128,4,67,67,86,87
75128,5,66,66,79,86
75128,6,61,61,90,81
75128,7,61,61,79,81
75128,8,59,59,79,79
75135,0,92,92,99,112
75135,1,70,70,94,90
75135,2,71,71,86,91
75135,3,69,69,89,89
75135,4,67,67,86,87
75135,5,66,66,79,86
75135,6,61,61,90,81
75135,7,61,61,79,81
75135,8,59,59,79,79
75145,0,92,92,99,112
75145,1,70,70,94,90
75145,2,71,71,94,91
75145,3,69,69,89,89
75145,4,67,67,86,87
75145,5,66,66,79,86
75145,6,61,61,90,81
75145,7,61,61,79,81
75145,8,59,59,79,79
75147,0,92,92,99,112
75147,1,70,70,94,90
75147,2,71,71,94,91
75147,3,69,69,89,89
75147,4,67,67,86,87
75147,5,66,66,79,86
75147,6,61,61,89,81
75147,7,61,61,79,81
75147,8,59,59,79,79
75172,0,92,92,99,112
75172,1,70,70,94,90
75172,2,71,71,94,91
75172,3,69,69,89,89
75172,4,67,67,86,87
75172,5,66,66,79,86
75172,6,61,61,90,81
75172,7,61,61,79,81
75172,8,59,59,79,79
75182,0,92,92,99,112
75182,1,70,70,91,90
75182,2,71,71,94,91
75182,3,69,69,89,89
75182,4,67,67,86,87
75182,5,66,66,79,86
75182,6,61,61,90,81
75182,7,61,61,79,81
75182,8,59,59,79,79
75195,0,92,92,99,112
75195,1,70,70,91,90
75195,2,71,71,94,91
75195,3,69,69,89,89
75195,4,67,67,86,87
75195,5,66,66,79,86
75195,6,61,61,89,81
75195,7,61,61,79,81
75195,8,59,59,79,79
75204,0,92,92,99,112
75204,1,70,70,91,90
75204,2,71,71,94,91
75204,3,69,69,89,89
75204,4,67,67,86,87
75204,5,66,66,79,86
75204,6,61,61,90,81
75204,7,61,61,79,81
75204,8,59,59,79,79
75213,0,92,92,99,112
75213,1,70,70,91,90
75213,2,71,71,94,91
75213,3,69,69,89,89
75213,4,67,67,86,87
75213,5,66,66,79,86
75213,6,61,61,89,81
75213,7,61,61,79,81
75213,8,59,59,79,79
75223,0,92,92,99,112
75223,1,70,70,91,90
75223,2,71,71,94,91
75223,3,69,69,89,89
75223,4,67,67,86,87
75223,5,66,66,79,86
75223,6,61,61,90,81
75223,7,61,61,79,81
75223,8,59,59,79,79
75242,0,92,92,99,112
75242,1,70,70,91,90
75242,2,71,71,94,91
75242,3,69,69,89,89
75242,4,67,67,86,87
75242,5,66,66,79,86
75242,6,61,61,89,81
75242,7,61,61,79,81
75242,8,59,59,79,79
75245,0,94,94,100,114
75245,1,70,70,91,90
75245,2,71,71,94,91
75245,3,69,69,89,89
75245,4,67,67,86,87
75245,5,66,66,79,86
75245,6,61,61,89,81
75245,7,61,61,79,81
75245,8,59,59,79,79
75251,0,94,94,100,114
75251,1,70,70,98,90
75251,2,71,71,94,91
75251,3,69,69,89,89
75251,4,67,67,86,87
75251,5,66,66,79,86
75251,6,61,61,89,81
75251,7,61,61,79,81
75251,8,59,59,79,79
75254,0,94,94,100,114
75254,1,70,70,98,90
75254,2,76,76,96,96
75254,3,69,69,89,89
75254,4,67,67,86,87
75254,5,66,66,79,86
75254,6,61,61,89,81
75254,7,61,61,79,81
75254,8,59,59,79,79
75257,0,94,94,100,114
75257,1,70,70,98,90
75257,2,76,76,96,96
75257,3,69,69,89,89
75257,4,67,67,86,87
75257,5,70,70,79,90
75257,6,61,61,89,81
75257,7,61,61,79,81
75257,8,59,59,79,79
75261,0,94,94,100,114
75261,1,70,70,98,90
75261,2,76,76,96,96
75261,3,69,69,89,89
75261,4,70,70,90,90
75261,5,70,70,79,90
75261,6,61,61,89,81
75261,7,61,61,79,81
75261,8,59,59,79,79
75266,0,94,94,100,114
75266,1,76,76,96,96
75266,2,76,76,96,96
75266,3,69,69,89,89
75266,4,70,70,90,90
75266,5,70,70,79,90
75266,6,61,61,89,81
75266,7,61,61,79,81
75266,8,59,59,79,79
75273,0,94,94,100,114
75273,1,76,76,96,96
75273,2,76,76,96,96
75273,3,69,69,90,89
75273,4,70,70,90,90
75273,5,70,70,79,90
75273,6,61,61,89,81
75273,7,61,61,79,81
75273,8,59,59,79,79
75312,0,94,94,100,114
75312,1,76,76,98,96
75312,2,76,76,96,96
75312,3,69,69,90,89
75312,4,70,70,90,90
75312,5,70,70,79,90
75312,6,61,61,89,81
75312,7,61,61,79,81
75312,8,59,59,79,79
75313,0,94,94,100,114
75313,1,76,76,98,96
75313,2,76,76,94,96
75313,3,69,69,90,89
75313,4,70,70,90,90
75313,5,70,70,79,90
75313,6,61,61,89,81
75313,7,61,61,79,81
75313,8,59,59,79,79
75325,0,94,94,100,114
75325,1,76,76,96,96
75325,2,76,76,94,96
75325,3,69,69,90,89
75325,4,70,70,90,90
75325,5,70,70,79,90
75325,6,61,61,89,81
75325,7,61,61,79,81
75325,8,59,59,79,79
75342,0,94,94,100,114
75342,1,76,76,96,96
75342,2,76,76,96,96
75342,3,69,69,90,89
75342,4,70,70,90,90
75342,5,70,70,79,90
75342,6,61,61,89,81
75342,7,61,61,79,81
75342,8,59,59,79,79
75346,0,94,94,100,114
75346,1,76,76,98,96
75346,2,76,76,96,96
75346,3,69,69,90,89
75346,4,70,70,90,90
75346,5,70,70,79,90
75346,6,61,61,89,81
75346,7,61,61,79,81
75346,8,59,59,79,79
75347,0,94,94,100,114
75347,1,76,76,96,96
75347,2,76,76,96,96
75347,3,69,69,90,89
75347,4,70,70,90,90
75347,5,70,70,79,90
75347,6,61,61,89,81
75347,7,61,61,79,81
75347,8,59,59,79,79
75366,0,94,94,100,114
75366,1,76,76,96,96
75366,2,76,76,95,96
75366,3,69,69,90,89
75366,4,70,70,90,90
75366,5,70,70,79,90
75366,6,61,61,89,81
75366,7,61,61,79,81
75366,8,59,59,79,79
75412,0,94,94,100,114
75412,1,76,76,96,96
75412,2,76,76,96,96
75412,3,69,69,90,89
75412,4,70,70,90,90
75412,5,70,70,79,90
75412,6,61,61,89,81
75412,7,61,61,79,81
75412,8,59,59,79,79
75434,0,94,94,100,114
75434,1,76,76,96,96
75434,2,76,76,95,96
75434,3,69,69,90,89
75434,4,70,70,90,90
75434,5,70,70,79,90
75434,6,61,61,89,81
75434,7,61,61,79,81
75434,8,59,59,79,79
75495,0,94,94,100,114
75495,1,76,76,96,96
75495,2,76,76,90,96
75495,3,69,69,90,89
75495,4,70,70,90,90
75495,5,70,70,79,90
75495,6,61,61,89,81
75495,7,61,61,79,81
75495,8,59,59,79,79
75504,0,94,94,100,114
75504,1,76,76,96,96
75504,2,76,76,95,96
75504,3,69,69,90,89
75504,4,70,70,90,90
75504,5,70,70,79,90
75504,6,61,61,89,81
75504,7,61,61,79,81
75504,8,59,59,79,79
75573,0,94,94,100,114
75573,1,76,76,96,96
75573,2,76,76,90,96
75573,3,69,69,90,89
75573,4,70,70,90,90
75573,5,70,70,79,90
75573,6,61,61,89,81
75573,7,61,61,79,81
75573,8,59,59,79,79
75581,0,94,94,100,114
75581,1,76,76,96,96
75581,2,76,76,95,96
75581,3,69,69,90,89
75581,4,70,70,90,90
75581,5,70,70,79,90
75581,6,61,61,89,81
75581,7,61,61,79,81
75581,8,59,59,79,79
75679,0,94,94,100,114
75679,1,76,76,96,96
75679,2,76,76,90,96
75679,3,69,69,90,89
75679,4,70,70,90,90
75679,5,70,70,79,90
75679,6,61,61,89,81
75679,7,61,61,79,81
75679,8,59,59,79,79
75694,0,94,94,100,114
75694,1,76,76,96,96
75694,2,76,76,95,96
75694,3,69,69,90,89
75694,4,70,70,90,90
75694,5,70,70,79,90
75694,6,61,61,89,81
75694,7,61,61,79,81
75694,8,59,59,79,79
75751,0,94,94,100,114
75751,1,76,76,96,96
75751,2,76,76,90,96
75751,3,69,69,90,89
75751,4,70,70,90,90
75751,5,70,70,79,90
75751,6,61,61,89,81
75751,7,61,61,79,81
75751,8,59,59,79,79
75773,0,94,94,100,114
75773,1,76,76,96,96
75773,2,76,76,95,96
75773,3,69,69,90,89
75773,4,70,70,90,90
75773,5,70,70,79,90
75773,6,61,61,89,81
75773,7,61,61,79,81
75773,8,59,59,79,79
75807,0,94,94,100,114
75807,1,76,76,96,96
75807,2,76,76,90,96
75807,3,69,69,90,89
75807,4,70,70,90,90
75807,5,70,70,79,90
75807,6,61,61,89,81
75807,7,61,61,79,81
75807,8,59,59,79,79
75886,0,94,94,100,114
75886,1,76,76,96,96
75886,2,76,76,95,96
75886,3,69,69,90,89
75886,4,70,70,90,90
75886,5,70,70,79,90
75886,6,61,61,89,81
75886,7,61,61,79,81
75886,8,59,59,79,79
75892,0,94,94,100,114
75892,1,76,76,96,96
75892,2,76,76,90,96
75892,3,69,69,90,89
75892,4,70,70,90,90
75892,5,70,70,79,90
75892,6,61,61,89,81
75892,7,61,61,79,81
75892,8,59,59,79,79
75897,0,94,94,100,114
75897,1,76,76,96,96
75897,2,76,76,95,96
75897,3,69,69,90,89
75897,4,70,70,90,90
75897,5,70,70,79,90
75897,6,61,61,89,81
75897,7,61,61,79,81
75897,8,59,59,79,79
75908,0,94,94,100,114
75908,1,76,76,96,96
75908,2,76,76,90,96
75908,3,69,69,90,89
75908,4,70,70,90,90
75908,5,70,70,79,90
75908,6,61,61,89,81
75908,7,61,61,79,81
75908,8,59,59,79,79
75910,0,94,94,100,114
75910,1,76,76,96,96
75910,2,76,76,95,96
75910,3,69,69,90,89
75910,4,70,70,90,90
75910,5,70,70,79,90
75910,6,61,61,89,81
75910,7,61,61,79,81
75910,8,59,59,79,79
75928,0,94,94,100,114
75928,1,76,76,96,96
75928,2,76,76,90,96
75928,3,69,69,90,89
75928,4,70,70,90,90
75928,5,70,70,79,90
75928,6,61,61,89,81
75928,7,61,61,79,81
75928,8,59,59,79,79
76005,0,97,97,101,117
76005,1,76,76,96,96
76005,2,76,76,90,96
76005,3,69,69,90,89
76005,4,70,70,90,90
76005,5,70,70,79,90
76005,6,61,61,89,81
76005,7,61,61,79,81
76005,8,59,59,79,79
76179,0,97,97,102,117
76179,1,76,76,96,96
76179,2,76,76,90,96
76179,3,69,69,90,89
76179,4,70,70,90,90
76179,5,70,70,79,90
76179,6,61,61,89,81
76179,7,61,61,79,81
76179,8,59,59,79,79
76405,0,99,99,103,119
76405,1,76,76,96,96
76405,2,76,76,90,96
76405,3,69,69,90,89
76405,4,70,70,90,90
76405,5,70,70,79,90
76405,6,61,61,89,81
76405,7,61,61,79,81
76405,8,59,59,79,79
76641,0,100,100,104,120
76641,1,76,76,96,96
76641,2,76,76,90,96
76641,3,69,69,90,89
76641,4,70,70,90,90
76641,5,70,70,79,90
76641,6,61,61,89,81
76641,7,61,61,79,81
76641,8,59,59,79,79
76644,0,100,100,104,120
76644,1,76,76,96,96
76644,2,76,76,90,96
76644,3,70,70,90,90
76644,4,70,70,90,90
76644,5,70,70,79,90
76644,6,61,61,89,81
76644,7,61,61,79,81
76644,8,59,59,79,79
76916,0,101,101,105,121
76916,1,76,76,96,96
76916,2,76,76,90,96
76916,3,70,70,90,90
76916,4,70,70,90,90
76916,5,70,70,79,90
76916,6,61,61,89,81
76916,7,61,61,79,81
76916,8,59,59,79,79
77042,0,101,101,105,121
77042,1,76,76,96,96
77042,2,76,76,90,96
77042,3,71,71,90,91
77042,4,70,70,90,90
77042,5,70,70,79,90
77042,6,61,61,89,81
77042,7,61,61,79,81
77042,8,59,59,79,79
77132,0,101,101,106,121
77132,1,76,76,96,96
77132,2,76,76,90,96
77132,3,71,71,90,91
77132,4,70,70,90,90
77132,5,70,70,79,90
77132,6,61,61,89,81
77132,7,61,61,79,81
77132,8,59,59,79,79
77137,0,101,101,106,121
77137,1,78,78,96,98
77137,2,76,76,90,96
77137,3,71,71,90,91
77137,4,70,70,90,90
77137,5,70,70,79,90
77137,6,61,61,89,81
77137,7,61,61,79,81
77137,8,59,59,79,79
77138,0,101,101,106,121
77138,1,78,78,96,98
77138,2,76,76,90,96
77138,3,76,76,90,96
77138,4,70,70,90,90
77138,5,70,70,79,90
77138,6,61,61,89,81
77138,7,61,61,79,81
77138,8,59,59,79,79
77143,0,101,101,106,121
77143,1,78,78,96,98
77143,2,76,76,90,96
77143,3,76,76,90,96
77143,4,70,70,90,90
77143,5,70,70,79,90
77143,6,61,61,81,81
77143,7,61,61,79,81
77143,8,59,59,79,79
77191,0,101,101,106,121
77191,1,78,78,96,98
77191,2,76,76,90,96
77191,3,76,76,90,96
77191,4,70,70,90,90
77191,5,70,70,79,90
77191,6,61,61,87,81
77191,7,61,61,79,81
77191,8,59,59,79,79
77550,0,103,103,107,123
77550,1,78,78,96,98
77550,2,76,76,90,96
77550,3,76,76,90,96
77550,4,70,70,90,90
77550,5,70,70,79,90
77550,6,61,61,87,81
77550,7,61,61,79,81
77550,8,59,59,79,79
77556,0,103,103,107,123
77556,1,78,78,96,98
77556,2,76,76,90,96
77556,3,78,78,90,98
77556,4,70,70,90,90
77556,5,70,70,79,90
77556,6,61,61,87,81
77556,7,61,61,79,81
77556,8,59,59,79,79
77653,0,103,103,107,123
77653,1,82,82,96,102
77653,2,76,76,90,96
77653,3,78,78,90,98
77653,4,70,70,90,90
77653,5,70,70,79,90
77653,6,61,61,87,81
77653,7,61,61,79,81
77653,8,59,59,79,79
77770,0,104,104,108,124
77770,1,82,82,96,102
77770,2,76,76,90,96
77770,3,78,78,90,98
77770,4,70,70,90,90
77770,5,70,70,79,90
77770,6,61,61,87,81
77770,7,61,61,79,81
77770,8,59,59,79,79
77773,0,104,104,108,124
77773,1,82,82,96,102
77773,2,76,76,90,96
77773,3,82,82,92,102
77773,4,70,70,90,90
77773,5,70,70,79,90
77773,6,61,61,87,81
77773,7,61,61,79,81
77773,8,59,59,79,79
77776,0,104,104,108,124
77776,1,84,84,96,104
77776,2,76,76,90,96
77776,3,82,82,92,102
77776,4,70,70,90,90
77776,5,70,70,79,90
77776,6,61,61,87,81
77776,7,61,61,79,81
77776,8,59,59,79,79
77939,0,104,104,108,124
77939,1,84,84,96,104
77939,2,76,76,90,96
77939,3,82,82,93,102
77939,4,70,70,90,90
77939,5,70,70,79,90
77939,6,61,61,87,81
77939,7,61,61,79,81
77939,8,59,59,79,79
77948,0,104,104,108,124
77948,1,84,84,96,104
77948,2,76,76,90,96
77948,3,82,82,93,102
77948,4,70,70,90,90
77948,5,70,70,79,90
77948,6,61,61,91,81
77948,7,61,61,79,81
77948,8,59,59,79,79
77949,0,104,104,108,124
77949,1,84,84,96,104
77949,2,76,76,90,96
77949,3,82,82,90,102
77949,4,70,70,90,90
77949,5,70,70,79,90
77949,6,61,61,91,81
77949,7,61,61,79,81
77949,8,59,59,79,79
77952,0,104,104,108,124
77952,1,84,84,96,104
77952,2,76,76,90,96
77952,3,82,82,90,102
77952,4,70,70,90,90
77952,5,70,70,79,90
77952,6,61,61,91,81
77952,7,62,62,79,82
77952,8,59,59,79,79
77958,0,104,104,108,124
77958,1,84,84,96,104
77958,2,76,76,90,96
77958,3,84,84,90,104
77958,4,70,70,90,90
77958,5,70,70,79,90
77958,6,61,61,91,81
77958,7,62,62,79,82
77958,8,59,59,79,79
77969,0,104,104,108,124
77969,1,87,87,96,107
77969,2,76,76,90,96
77969,3,84,84,90,104
77969,4,70,70,90,90
77969,5,70,70,79,90
77969,6,61,61,91,81
77969,7,62,62,79,82
77969,8,59,59,79,79
77974,0,104,104,108,124
77974,1,89,89,96,109
77974,2,76,76,90,96
77974,3,84,84,90,104
77974,4,70,70,90,90
77974,5,70,70,79,90
77974,6,61,61,91,81
77974,7,62,62,79,82
77974,8,59,59,79,79
78051,0,104,104,108,124
78051,1,89,89,96,109
78051,2,76,76,90,96
78051,3,84,84,90,104
78051,4,70,70,90,90
78051,5,70,70,79,90
78051,6,61,61,89,81
78051,7,62,62,79,82
78051,8,59,59,79,79
78128,0,104,104,108,124
78128,1,89,89,96,109
78128,2,76,76,90,96
78128,3,84,84,90,104
78128,4,70,70,90,90
78128,5,70,70,79,90
78128,6,61,61,88,81
78128,7,62,62,79,82
78128,8,59,59,79,79
78419,0,104,104,108,124
78419,1,89,89,96,109
78419,2,76,76,90,96
78419,3,87,87,90,107
78419,4,70,70,90,90
78419,5,70,70,79,90
78419,6,61,61,88,81
78419,7,62,62,79,82
78419,8,59,59,79,79
78423,0,104,104,108,124
78423,1,89,89,96,109
78423,2,76,76,90,96
78423,3,90,90,94,110
78423,4,70,70,90,90
78423,5,70,70,79,90
78423,6,61,61,88,81
78423,7,62,62,79,82
78423,8,59,59,79,79
78430,0,104,104,108,124
78430,1,89,89,96,109
78430,2,76,76,90,96
78430,3,90,90,94,110
78430,4,70,70,90,90
78430,5,70,70,79,90
78430,6,61,61,92,81
78430,7,62,62,79,82
78430,8,59,59,79,79
78479,0,104,104,108,124
78479,1,89,89,96,109
78479,2,76,76,90,96
78479,3,90,90,94,110
78479,4,70,70,90,90
78479,5,70,70,79,90
78479,6,61,61,92,81
78479,7,63,63,79,83
78479,8,59,59,79,79
78483,0,104,104,108,124
78483,1,89,89,96,109
78483,2,76,76,90,96
78483,3,90,90,95,110
78483,4,70,70,90,90
78483,5,70,70,79,90
78483,6,61,61,92,81
78483,7,63,63,79,83
78483,8,59,59,79,79
78485,0,104,104,108,124
78485,1,89,89,96,109
78485,2,76,76,90,96
78485,3,90,90,95,110
78485,4,70,70,90,90
78485,5,70,70,79,90
78485,6,62,62,92,82
78485,7,63,63,79,83
78485,8,59,59,79,79
78503,0,104,104,108,124
78503,1,89,89,96,109
78503,2,76,76,90,96
78503,3,90,90,96,110
78503,4,70,70,90,90
78503,5,70,70,79,90
78503,6,62,62,92,82
78503,7,63,63,79,83
78503,8,59,59,79,79
78512,0,104,104,108,124
78512,1,89,89,96,109
78512,2,76,76,90,96
78512,3,90,90,96,110
78512,4,70,70,90,90
78512,5,70,70,79,90
78512,6,63,63,92,83
78512,7,63,63,79,83
78512,8,59,59,79,79
78600,0,104,104,108,124
78600,1,89,89,96,109
78600,2,76,76,90,96
78600,3,90,90,96,110
78600,4,70,70,90,90
78600,5,70,70,79,90
78600,6,63,63,92,83
78600,7,66,66,79,86
78600,8,59,59,79,79
78659,0,104,104,108,124
78659,1,89,89,96,109
78659,2,76,76,90,96
78659,3,90,90,96,110
78659,4,70,70,90,90
78659,5,70,70,79,90
78659,6,66,66,90,86
78659,7,66,66,79,86
78659,8,59,59,79,79
78672,0,104,104,110,124
78672,1,89,89,96,109
78672,2,76,76,90,96
78672,3,90,90,96,110
78672,4,70,70,90,90
78672,5,70,70,79,90
78672,6,66,66,90,86
78672,7,66,66,79,86
78672,8,59,59,79,79
78690,0,104,104,110,124
78690,1,89,89,96,109
78690,2,76,76,90,96
78690,3,90,90,97,110
78690,4,70,70,90,90
78690,5,70,70,79,90
78690,6,66,66,90,86
78690,7,66,66,79,86
78690,8,59,59,79,79
78972,0,104,104,110,124
78972,1,89,89,96,109
78972,2,76,76,90,96
78972,3,90,90,98,110
78972,4,70,70,90,90
78972,5,70,70,79,90
78972,6,66,66,90,86
78972,7,66,66,79,86
78972,8,59,59,79,79
79090,0,104,104,110,124
79090,1,89,89,96,109
79090,2,76,76,90,96
79090,3,90,90,98,110
79090,4,70,70,90,90
79090,5,70,70,79,90
79090,6,66,66,93,86
79090,7,66,66,79,86
79090,8,59,59,79,79
79158,0,104,104,110,124
79158,1,89,89,96,109
79158,2,76,76,90,96
79158,3,90,90,98,110
79158,4,70,70,90,90
79158,5,70,70,79,90
79158,6,66,66,86,86
79158,7,66,66,79,86
79158,8,59,59,79,79
79161,0,104,104,110,124
79161,1,89,89,96,109
79161,2,76,76,90,96
79161,3,84,84,90,104
79161,4,70,70,90,90
79161,5,70,70,79,90
79161,6,66,66,86,86
79161,7,66,66,79,86
79161,8,59,59,79,79
79166,0,104,104,110,124
79166,1,89,89,96,109
79166,2,76,76,90,96
79166,3,84,84,90,104
79166,4,70,70,90,90
79166,5,70,70,79,90
79166,6,66,66,88,86
79166,7,66,66,79,86
79166,8,59,59,79,79
79192,0,104,104,110,124
79192,1,89,89,96,109
79192,2,76,76,90,96
79192,3,84,84,90,104
79192,4,70,70,90,90
79192,5,70,70,79,90
79192,6,66,66,90,86
79192,7,66,66,79,86
79192,8,59,59,79,79
79226,0,104,104,110,124
79226,1,89,89,96,109
79226,2,76,76,90,96
79226,3,84,84,90,104
79226,4,70,70,90,90
79226,5,70,70,79,90
79226,6,67,67,93,87
79226,7,66,66,79,86
79226,8,59,59,79,79
79235,0,104,104,110,124
79235,1,89,89,96,109
79235,2,76,76,90,96
79235,3,84,84,90,104
79235,4,70,70,90,90
79235,5,70,70,79,90
79235,6,67,67,86,87
79235,7,66,66,79,86
79235,8,59,59,79,79
79248,0,104,104,110,124
79248,1,89,89,96,109
79248,2,76,76,90,96
79248,3,84,84,99,104
79248,4,70,70,90,90
79248,5,70,70,79,90
79248,6,67,67,86,87
79248,7,66,66,79,86
79248,8,59,59,79,79
79254,0,104,104,110,124
79254,1,89,89,96,109
79254,2,76,76,90,96
79254,3,84,84,99,104
79254,4,70,70,90,90
79254,5,70,70,79,90
79254,6,67,67,91,87
79254,7,66,66,79,86
79254,8,59,59,79,79
79267,0,104,104,110,124
79267,1,89,89,96,109
79267,2,76,76,90,96
79267,3,84,84,99,104
79267,4,70,70,90,90
79267,5,70,70,79,90
79267,6,67,67,94,87
79267,7,66,66,79,86
79267,8,59,59,79,79
79270,0,104,104,110,124
79270,1,89,89,96,109
79270,2,76,76,90,96
79270,3,84,84,94,104
79270,4,70,70,90,90
79270,5,70,70,79,90
79270,6,67,67,94,87
79270,7,66,66,79,86
79270,8,59,59,79,79
79277,0,104,104,110,124
79277,1,89,89,96,109
79277,2,76,76,90,96
79277,3,84,84,94,104
79277,4,70,70,90,90
79277,5,70,70,79,90
79277,6,67,67,94,87
79277,7,67,67,79,87
79277,8,59,59,79,79
79291,0,104,104,110,124
79291,1,89,89,96,109
79291,2,76,76,90,96
79291,3,84,84,99,104
79291,4,70,70,90,90
79291,5,70,70,79,90
79291,6,67,67,94,87
79291,7,67,67,79,87
79291,8,59,59,79,79
79293,0,104,104,110,124
79293,1,89,89,96,109
79293,2,76,76,90,96
79293,3,84,84,100,104
79293,4,70,70,90,90
79293,5,70,70,79,90
79293,6,67,67,94,87
79293,7,67,67,79,87
79293,8,59,59,79,79
79297,0,104,104,110,124
79297,1,89,89,96,109
79297,2,76,76,90,96
79297,3,84,84,100,104
79297,4,70,70,90,90
79297,5,70,70,79,90
79297,6,67,67,94,87
79297,7,70,70,79,90
79297,8,59,59,79,79
79318,0,104,104,110,124
79318,1,89,89,96,109
79318,2,76,76,90,96
79318,3,84,84,100,104
79318,4,70,70,90,90
79318,5,70,70,79,90
79318,6,70,70,86,90
79318,7,70,70,79,90
79318,8,59,59,79,79
79372,0,104,104,110,124
79372,1,89,89,96,109
79372,2,76,76,90,96
79372,3,84,84,100,104
79372,4,70,70,90,90
79372,5,70,70,79,90
79372,6,70,70,98,90
79372,7,70,70,79,90
79372,8,59,59,79,79
79393,0,104,104,110,124
79393,1,89,89,96,109
79393,2,76,76,90,96
79393,3,84,84,101,104
79393,4,70,70,90,90
79393,5,70,70,79,90
79393,6,70,70,98,90
79393,7,70,70,79,90
79393,8,59,59,79,79
79422,0,104,104,110,124
79422,1,89,89,96,109
79422,2,76,76,90,96
79422,3,84,84,101,104
79422,4,70,70,90,90
79422,5,70,70,79,90
79422,6,71,71,99,91
79422,7,70,70,79,90
79422,8,59,59,79,79
79441,0,104,104,110,124
79441,1,89,89,96,109
79441,2,76,76,90,96
79441,3,84,84,101,104
79441,4,70,70,90,90
79441,5,70,70,79,90
79441,6,71,71,99,91
79441,7,71,71,79,91
79441,8,59,59,79,79
79455,0,104,104,110,124
79455,1,89,89,96,109
79455,2,76,76,95,96
79455,3,84,84,101,104
79455,4,70,70,90,90
79455,5,70,70,79,90
79455,6,71,71,99,91
79455,7,71,71,79,91
79455,8,59,59,79,79
79466,0,104,104,110,124
79466,1,89,89,96,109
