ts,node,srx,stx,etx,erx
11094,8,102,102,122,122
11100,0,105,105,122,145
11100,1,102,102,122,122
11100,2,102,102,121,122
11100,3,105,105,123,125
11100,4,103,103,120,123
11100,5,101,101,121,121
11100,6,99,99,117,119
11100,7,100,100,120,120
11100,8,102,102,122,122
11102,0,105,105,122,145
11102,1,102,102,122,122
11102,2,102,102,121,122
11102,3,105,105,123,125
11102,4,104,104,121,124
11102,5,101,101,121,121
11102,6,99,99,117,119
11102,7,100,100,120,120
11102,8,102,102,122,122
11124,0,105,105,122,145
11124,1,102,102,122,122
11124,2,102,102,121,122
11124,3,105,105,123,125
11124,4,104,104,121,124
11124,5,102,102,122,122
11124,6,99,99,117,119
11124,7,100,100,120,120
11124,8,102,102,122,122
11141,0,105,105,122,145
11141,1,102,102,122,122
11141,2,102,102,121,122
11141,3,105,105,123,125
11141,4,104,104,121,124
11141,5,102,102,122,122
11141,6,99,99,117,119
11141,7,102,102,122,122
11141,8,102,102,122,122
11144,0,105,105,122,145
11144,1,102,102,122,122
11144,2,102,102,121,122
11144,3,105,105,123,125
11144,4,104,104,121,124
11144,5,102,102,122,122
11144,6,103,103,122,123
11144,7,102,102,122,122
11144,8,102,102,122,122
11147,0,105,105,122,145
11147,1,102,102,122,122
11147,2,102,102,121,122
11147,3,105,105,123,125
11147,4,104,104,122,124
11147,5,102,102,122,122
11147,6,103,103,122,123
11147,7,102,102,122,122
11147,8,102,102,122,122
11212,0,105,105,122,145
11212,1,102,102,122,122
11212,2,102,102,121,122
11212,3,105,105,123,125
11212,4,104,104,122,124
11212,5,102,102,122,122
11212,6,103,103,122,123
11212,7,103,103,123,123
11212,8,102,102,122,122
11218,0,105,105,122,145
11218,1,102,102,122,122
11218,2,102,102,121,122
11218,3,105,105,124,125
11218,4,104,104,122,124
11218,5,102,102,122,122
11218,6,103,103,122,123
11218,7,103,103,123,123
11218,8,102,102,122,122
11230,0,105,105,122,145
11230,1,102,102,122,122
11230,2,102,102,121,122
11230,3,105,105,124,125
11230,4,104,104,122,124
11230,5,102,102,122,122
11230,6,103,103,123,123
11230,7,103,103,123,123
11230,8,102,102,122,122
11233,0,107,107,125,147
11233,1,102,102,122,122
11233,2,102,102,121,122
11233,3,105,105,124,125
11233,4,105,105,123,125
11233,5,102,102,122,122
11233,6,103,103,123,123
11233,7,103,103,123,123
11233,8,102,102,122,122
11244,0,107,107,125,147
11244,1,102,102,122,122
11244,2,102,102,121,122
11244,3,105,105,124,125
11244,4,105,105,123,125
11244,5,102,102,122,122
11244,6,103,103,123,123
11244,7,103,103,123,123
11244,8,103,103,123,123
11306,0,107,107,125,147
11306,1,102,102,122,122
11306,2,102,102,121,122
11306,3,105,105,124,125
11306,4,105,105,123,125
11306,5,102,102,122,122
11306,6,103,103,123,123
11306,7,103,103,123,123
11306,8,104,104,124,124
11311,0,107,107,125,147
11311,1,102,102,122,122
11311,2,102,102,121,122
11311,3,105,105,124,125
11311,4,105,105,123,125
11311,5,102,102,122,122
11311,6,103,103,123,123
11311,7,104,104,124,124
11311,8,104,104,124,124
11320,0,107,107,125,147
11320,1,102,102,122,122
11320,2,102,102,121,122
11320,3,105,105,124,125
11320,4,105,105,123,125
11320,5,104,104,124,124
11320,6,103,103,123,123
11320,7,104,104,124,124
11320,8,104,104,124,124
11337,0,107,107,125,147
11337,1,102,102,122,122
11337,2,102,102,121,122
11337,3,105,105,124,125
11337,4,106,106,124,126
11337,5,104,104,124,124
11337,6,103,103,123,123
11337,7,104,104,124,124
11337,8,104,104,124,124
11339,0,107,107,125,147
11339,1,102,102,122,122
11339,2,102,102,121,122
11339,3,107,107,126,127
11339,4,106,106,124,126
11339,5,104,104,124,124
11339,6,103,103,123,123
11339,7,104,104,124,124
11339,8,104,104,124,124
11348,0,107,107,125,147
11348,1,102,102,122,122
11348,2,102,102,121,122
11348,3,107,107,126,127
11348,4,106,106,124,126
11348,5,104,104,124,124
11348,6,106,106,124,126
11348,7,104,104,124,124
11348,8,104,104,124,124
11416,0,107,107,125,147
11416,1,107,107,126,127
11416,2,102,102,121,122
11416,3,107,107,126,127
11416,4,106,106,124,126
11416,5,104,104,124,124
11416,6,106,106,124,126
11416,7,104,104,124,124
11416,8,104,104,124,124
11418,0,107,107,125,147
11418,1,107,107,126,127
11418,2,102,102,121,122
11418,3,107,107,126,127
11418,4,106,106,124,126
11418,5,104,104,124,124
11418,6,106,106,124,126
11418,7,104,104,124,124
11418,8,105,105,125,125
11432,0,107,107,125,147
11432,1,107,107,126,127
11432,2,102,102,121,122
11432,3,107,107,126,127
11432,4,106,106,124,126
11432,5,105,105,125,125
11432,6,106,106,124,126
11432,7,105,105,125,125
11432,8,105,105,125,125
11435,0,107,107,125,147
11435,1,107,107,126,127
11435,2,102,102,121,122
11435,3,107,107,126,127
11435,4,107,107,125,127
11435,5,105,105,125,125
11435,6,106,106,124,126
11435,7,105,105,125,125
11435,8,105,105,125,125
11436,0,107,107,125,147
11436,1,107,107,126,127
11436,2,102,102,121,122
11436,3,109,109,126,129
11436,4,107,107,125,127
11436,5,105,105,125,125
11436,6,106,106,124,126
11436,7,105,105,125,125
11436,8,105,105,125,125
11438,0,110,110,127,150
11438,1,107,107,126,127
11438,2,102,102,121,122
11438,3,109,109,126,129
11438,4,107,107,125,127
11438,5,105,105,125,125
11438,6,106,106,124,126
11438,7,105,105,125,125
11438,8,105,105,125,125
11440,0,110,110,127,150
11440,1,109,109,127,129
11440,2,102,102,121,122
11440,3,109,109,126,129
11440,4,107,107,125,127
11440,5,105,105,125,125
11440,6,106,106,124,126
11440,7,105,105,125,125
11440,8,105,105,125,125
11446,0,110,110,127,150
11446,1,109,109,127,129
11446,2,107,107,125,127
11446,3,109,109,126,129
11446,4,107,107,125,127
11446,5,105,105,125,125
11446,6,106,106,124,126
11446,7,105,105,125,125
11446,8,105,105,125,125
11499,0,110,110,127,150
11499,1,109,109,127,129
11499,2,108,108,125,128
11499,3,109,109,126,129
11499,4,107,107,125,127
11499,5,105,105,125,125
11499,6,106,106,124,126
11499,7,105,105,125,125
11499,8,105,105,125,125
11502,0,110,110,127,150
11502,1,109,109,127,129
11502,2,108,108,125,128
11502,3,109,109,126,129
11502,4,107,107,125,127
11502,5,105,105,125,125
11502,6,106,106,124,126
11502,7,105,105,125,125
11502,8,106,106,126,126
11505,0,110,110,127,150
11505,1,109,109,127,129
11505,2,108,108,125,128
11505,3,109,109,126,129
11505,4,108,108,125,128
11505,5,105,105,125,125
11505,6,106,106,124,126
11505,7,105,105,125,125
11505,8,106,106,126,126
11525,0,110,110,127,150
11525,1,109,109,127,129
11525,2,108,108,125,128
11525,3,109,109,126,129
11525,4,108,108,125,128
11525,5,105,105,125,125
11525,6,106,106,124,126
11525,7,106,106,126,126
11525,8,106,106,126,126
11528,0,111,111,129,151
11528,1,109,109,127,129
11528,2,108,108,125,128
11528,3,110,110,128,130
11528,4,108,108,125,128
11528,5,105,105,125,125
11528,6,106,106,124,126
11528,7,106,106,126,126
11528,8,106,106,126,126
11571,0,111,111,129,151
11571,1,109,109,127,129
11571,2,108,108,125,128
11571,3,110,110,128,130
11571,4,108,108,125,128
11571,5,106,106,126,126
11571,6,106,106,124,126
11571,7,106,106,126,126
11571,8,106,106,126,126
11664,0,111,111,129,151
11664,1,109,109,127,129
11664,2,108,108,125,128
11664,3,110,110,128,130
11664,4,108,108,125,128
11664,5,106,106,126,126
11664,6,106,106,124,126
11664,7,106,106,126,126
11664,8,107,107,127,127
11679,0,111,111,129,151
11679,1,109,109,127,129
11679,2,108,108,125,128
11679,3,110,110,128,130
11679,4,108,108,125,128
11679,5,107,107,127,127
11679,6,106,106,124,126
11679,7,106,106,126,126
11679,8,107,107,127,127
11682,0,111,111,129,151
11682,1,109,109,127,129
11682,2,108,108,125,128
11682,3,110,110,128,130
11682,4,108,108,125,128
11682,5,107,107,127,127
11682,6,106,106,124,126
11682,7,107,107,127,127
11682,8,107,107,127,127
11745,0,111,111,129,151
11745,1,109,109,127,129
11745,2,108,108,125,128
11745,3,110,110,128,130
11745,4,108,108,125,128
11745,5,107,107,127,127
11745,6,106,106,124,126
11745,7,108,108,128,128
11745,8,107,107,127,127
11753,0,111,111,129,151
11753,1,109,109,127,129
11753,2,108,108,125,128
11753,3,110,110,128,130
11753,4,109,109,128,129
11753,5,107,107,127,127
11753,6,106,106,124,126
11753,7,108,108,128,128
11753,8,107,107,127,127
11762,0,111,111,129,151
11762,1,109,109,127,129
11762,2,108,108,125,128
11762,3,110,110,128,130
11762,4,109,109,128,129
11762,5,107,107,127,127
11762,6,106,106,124,126
11762,7,108,108,128,128
11762,8,108,108,128,128
11764,0,111,111,129,151
11764,1,109,109,127,129
11764,2,108,108,125,128
11764,3,110,110,128,130
11764,4,109,109,128,129
11764,5,108,108,128,128
11764,6,106,106,124,126
11764,7,108,108,128,128
11764,8,108,108,128,128
11767,0,111,111,129,151
11767,1,109,109,127,129
11767,2,108,108,128,128
11767,3,110,110,128,130
11767,4,109,109,128,129
11767,5,108,108,128,128
11767,6,106,106,124,126
11767,7,108,108,128,128
11767,8,108,108,128,128
11789,0,111,111,129,151
11789,1,109,109,127,129
11789,2,108,108,128,128
11789,3,110,110,128,130
11789,4,110,110,128,130
11789,5,108,108,128,128
11789,6,106,106,124,126
11789,7,108,108,128,128
11789,8,108,108,128,128
11823,0,111,111,129,151
11823,1,109,109,127,129
11823,2,108,108,128,128
11823,3,110,110,128,130
11823,4,111,111,128,131
11823,5,108,108,128,128
11823,6,106,106,124,126
11823,7,108,108,128,128
11823,8,108,108,128,128
11843,0,111,111,129,151
11843,1,109,109,127,129
11843,2,108,108,128,128
11843,3,113,113,131,133
11843,4,111,111,128,131
11843,5,108,108,128,128
11843,6,106,106,124,126
11843,7,108,108,128,128
11843,8,108,108,128,128
11848,0,111,111,129,151
11848,1,113,113,131,133
11848,2,108,108,128,128
11848,3,113,113,131,133
11848,4,111,111,128,131
11848,5,108,108,128,128
11848,6,106,106,124,126
11848,7,108,108,128,128
11848,8,108,108,128,128
11856,0,111,111,129,151
11856,1,113,113,131,133
11856,2,108,108,128,128
11856,3,113,113,131,133
11856,4,111,111,128,131
11856,5,108,108,128,128
11856,6,106,106,124,126
11856,7,108,108,128,128
11856,8,109,109,129,129
11863,0,114,114,133,154
11863,1,113,113,131,133
11863,2,108,108,128,128
11863,3,113,113,131,133
11863,4,111,111,128,131
11863,5,108,108,128,128
11863,6,106,106,124,126
11863,7,108,108,128,128
11863,8,109,109,129,129
11871,0,114,114,133,154
11871,1,113,113,131,133
11871,2,108,108,128,128
11871,3,113,113,131,133
11871,4,111,111,128,131
11871,5,109,109,129,129
11871,6,106,106,124,126
11871,7,108,108,128,128
11871,8,109,109,129,129
11881,0,114,114,133,154
11881,1,113,113,131,133
11881,2,111,111,129,131
11881,3,113,113,131,133
11881,4,111,111,128,131
11881,5,109,109,129,129
11881,6,106,106,124,126
11881,7,108,108,128,128
11881,8,109,109,129,129
11897,0,114,114,133,154
11897,1,113,113,131,133
11897,2,111,111,129,131
11897,3,113,113,131,133
11897,4,111,111,128,131
11897,5,109,109,129,129
11897,6,106,106,124,126
11897,7,109,109,129,129
11897,8,109,109,129,129
11901,0,114,114,133,154
11901,1,113,113,131,133
11901,2,111,111,129,131
11901,3,113,113,131,133
11901,4,111,111,129,131
11901,5,109,109,129,129
11901,6,106,106,124,126
11901,7,109,109,129,129
11901,8,109,109,129,129
11933,0,114,114,133,154
11933,1,113,113,131,133
11933,2,111,111,129,131
11933,3,113,113,131,133
11933,4,112,112,129,132
11933,5,109,109,129,129
11933,6,106,106,124,126
11933,7,109,109,129,129
11933,8,109,109,129,129
11944,0,114,114,133,154
11944,1,113,113,131,133
11944,2,111,111,129,131
11944,3,113,113,131,133
11944,4,112,112,129,132
11944,5,109,109,129,129
11944,6,106,106,124,126
11944,7,109,109,129,129
11944,8,110,110,130,130
11946,0,114,114,133,154
11946,1,114,114,132,134
11946,2,111,111,129,131
11946,3,113,113,131,133
11946,4,112,112,129,132
11946,5,109,109,129,129
11946,6,106,106,124,126
11946,7,109,109,129,129
11946,8,110,110,130,130
11994,0,114,114,133,154
11994,1,114,114,132,134
11994,2,111,111,129,131
11994,3,114,114,132,134
11994,4,112,112,129,132
11994,5,109,109,129,129
11994,6,106,106,124,126
11994,7,109,109,129,129
11994,8,110,110,130,130
12000,0,114,114,133,154
12000,1,114,114,132,134
12000,2,111,111,129,131
12000,3,114,114,132,134
12000,4,112,112,129,132
12000,5,110,110,130,130
12000,6,106,106,124,126
12000,7,109,109,129,129
12000,8,110,110,130,130
12058,0,114,114,133,154
12058,1,114,114,132,134
12058,2,111,111,129,131
12058,3,114,114,132,134
12058,4,113,113,129,133
12058,5,110,110,130,130
12058,6,106,106,124,126
12058,7,109,109,129,129
12058,8,110,110,130,130
12070,0,114,114,133,154
12070,1,114,114,132,134
12070,2,111,111,129,131
12070,3,115,115,133,135
12070,4,113,113,129,133
12070,5,110,110,130,130
12070,6,106,106,124,126
12070,7,109,109,129,129
12070,8,110,110,130,130
12080,0,114,114,133,154
12080,1,114,114,132,134
12080,2,111,111,129,131
12080,3,115,115,133,135
12080,4,113,113,129,133
12080,5,110,110,130,130
12080,6,109,109,129,129
12080,7,109,109,129,129
12080,8,110,110,130,130
12082,0,114,114,133,154
12082,1,114,114,132,134
12082,2,111,111,129,131
12082,3,115,115,133,135
12082,4,113,113,129,133
12082,5,110,110,130,130
12082,6,109,109,129,129
12082,7,110,110,130,130
12082,8,110,110,130,130
12087,0,114,114,133,154
12087,1,114,114,132,134
12087,2,111,111,129,131
12087,3,115,115,133,135
12087,4,113,113,129,133
12087,5,110,110,130,130
12087,6,109,109,129,129
12087,7,110,110,130,130
12087,8,111,111,131,131
12089,0,116,116,135,156
12089,1,115,115,133,135
12089,2,111,111,129,131
12089,3,115,115,133,135
12089,4,113,113,129,133
12089,5,110,110,130,130
12089,6,109,109,129,129
12089,7,110,110,130,130
12089,8,111,111,131,131
12102,0,116,116,135,156
12102,1,115,115,133,135
12102,2,111,111,129,131
12102,3,115,115,133,135
12102,4,113,113,129,133
12102,5,111,111,131,131
12102,6,109,109,129,129
12102,7,110,110,130,130
12102,8,111,111,131,131
12110,0,116,116,135,156
12110,1,115,115,133,135
12110,2,111,111,129,131
12110,3,115,115,133,135
12110,4,113,113,129,133
12110,5,111,111,131,131
12110,6,109,109,129,129
12110,7,111,111,131,131
12110,8,111,111,131,131
12122,0,116,116,135,156
12122,1,115,115,133,135
12122,2,111,111,129,131
12122,3,115,115,133,135
12122,4,113,113,131,133
12122,5,111,111,131,131
12122,6,109,109,129,129
12122,7,111,111,131,131
12122,8,111,111,131,131
12128,0,116,116,135,156
12128,1,115,115,133,135
12128,2,111,111,129,131
12128,3,115,115,133,135
12128,4,113,113,131,133
12128,5,111,111,131,131
12128,6,111,111,131,131
12128,7,111,111,131,131
12128,8,111,111,131,131
12201,0,116,116,135,156
12201,1,115,115,133,135
12201,2,111,111,129,131
12201,3,115,115,133,135
12201,4,113,113,131,133
12201,5,112,112,132,132
12201,6,111,111,131,131
12201,7,111,111,131,131
12201,8,111,111,131,131
12209,0,116,116,135,156
12209,1,115,115,133,135
12209,2,112,112,132,132
12209,3,115,115,133,135
12209,4,113,113,131,133
12209,5,112,112,132,132
12209,6,111,111,131,131
12209,7,111,111,131,131
12209,8,111,111,131,131
12215,0,116,116,135,156
12215,1,116,116,133,136
12215,2,112,112,132,132
12215,3,115,115,133,135
12215,4,113,113,131,133
12215,5,112,112,132,132
12215,6,111,111,131,131
12215,7,111,111,131,131
12215,8,111,111,131,131
12246,0,116,116,135,156
12246,1,116,116,133,136
12246,2,112,112,132,132
12246,3,115,115,133,135
12246,4,113,113,131,133
12246,5,112,112,132,132
12246,6,111,111,131,131
12246,7,111,111,131,131
12246,8,112,112,132,132
12304,0,116,116,135,156
12304,1,116,116,133,136
12304,2,112,112,132,132
12304,3,115,115,133,135
12304,4,113,113,131,133
12304,5,112,112,132,132
12304,6,111,111,131,131
12304,7,111,111,131,131
12304,8,113,113,133,133
12306,0,116,116,135,156
12306,1,116,116,133,136
12306,2,112,112,132,132
12306,3,115,115,133,135
12306,4,113,113,131,133
12306,5,113,113,133,133
12306,6,111,111,131,131
12306,7,111,111,131,131
12306,8,113,113,133,133
12313,0,116,116,135,156
12313,1,116,116,133,136
12313,2,112,112,132,132
12313,3,115,115,133,135
12313,4,115,115,133,135
12313,5,113,113,133,133
12313,6,111,111,131,131
12313,7,111,111,131,131
12313,8,113,113,133,133
12315,0,116,116,135,156
12315,1,116,116,133,136
12315,2,112,112,132,132
12315,3,115,115,133,135
12315,4,115,115,133,135
12315,5,113,113,133,133
12315,6,111,111,131,131
12315,7,113,113,133,133
12315,8,113,113,133,133
12318,0,116,116,135,156
12318,1,116,116,133,136
12318,2,112,112,132,132
12318,3,115,115,133,135
12318,4,115,115,133,135
12318,5,113,113,133,133
12318,6,114,114,133,134
12318,7,113,113,133,133
12318,8,113,113,133,133
12331,0,116,116,135,156
12331,1,116,116,133,136
12331,2,115,115,133,135
12331,3,115,115,133,135
12331,4,115,115,133,135
12331,5,113,113,133,133
12331,6,114,114,133,134
12331,7,113,113,133,133
12331,8,113,113,133,133
12335,0,116,116,135,156
12335,1,116,116,135,136
12335,2,115,115,133,135
12335,3,115,115,133,135
12335,4,115,115,133,135
12335,5,113,113,133,133
12335,6,114,114,133,134
12335,7,113,113,133,133
12335,8,113,113,133,133
12369,0,116,116,135,156
12369,1,116,116,135,136
12369,2,115,115,133,135
12369,3,115,115,133,135
12369,4,115,115,133,135
12369,5,113,113,133,133
12369,6,114,114,133,134
12369,7,113,113,133,133
12369,8,114,114,134,134
12373,0,116,116,135,156
12373,1,116,116,135,136
12373,2,115,115,133,135
12373,3,116,116,135,136
12373,4,115,115,133,135
12373,5,113,113,133,133
12373,6,114,114,133,134
12373,7,113,113,133,133
12373,8,114,114,134,134
12374,0,116,116,135,156
12374,1,116,116,135,136
12374,2,115,115,133,135
12374,3,116,116,135,136
12374,4,115,115,133,135
12374,5,113,113,133,133
12374,6,114,114,133,134
12374,7,114,114,134,134
12374,8,114,114,134,134
12376,0,116,116,135,156
12376,1,116,116,135,136
12376,2,115,115,133,135
12376,3,116,116,135,136
12376,4,115,115,133,135
12376,5,114,114,134,134
12376,6,114,114,133,134
12376,7,114,114,134,134
12376,8,114,114,134,134
12386,0,116,116,135,156
12386,1,116,116,135,136
12386,2,116,116,134,136
12386,3,116,116,135,136
12386,4,115,115,133,135
12386,5,114,114,134,134
12386,6,114,114,133,134
12386,7,114,114,134,134
12386,8,114,114,134,134
12399,0,116,116,135,156
12399,1,116,116,135,136
12399,2,116,116,134,136
12399,3,116,116,135,136
12399,4,116,116,134,136
12399,5,114,114,134,134
12399,6,114,114,133,134
12399,7,114,114,134,134
12399,8,114,114,134,134
12403,0,116,116,135,156
12403,1,116,116,135,136
12403,2,116,116,134,136
12403,3,118,118,136,138
12403,4,116,116,134,136
12403,5,114,114,134,134
12403,6,114,114,133,134
12403,7,114,114,134,134
12403,8,114,114,134,134
12490,0,116,116,135,156
12490,1,116,116,135,136
12490,2,116,116,134,136
12490,3,119,119,136,139
12490,4,116,116,134,136
12490,5,114,114,134,134
12490,6,114,114,133,134
12490,7,114,114,134,134
12490,8,114,114,134,134
12505,0,116,116,135,156
12505,1,116,116,135,136
12505,2,116,116,134,136
12505,3,119,119,136,139
12505,4,117,117,134,137
12505,5,114,114,134,134
12505,6,114,114,133,134
12505,7,114,114,134,134
12505,8,114,114,134,134
12510,0,120,120,136,160
12510,1,116,116,135,136
12510,2,116,116,134,136
12510,3,119,119,136,139
12510,4,117,117,134,137
12510,5,114,114,134,134
12510,6,114,114,133,134
12510,7,114,114,134,134
12510,8,114,114,134,134
12527,0,120,120,136,160
12527,1,116,116,135,136
12527,2,116,116,134,136
12527,3,119,119,136,139
12527,4,117,117,134,137
12527,5,114,114,134,134
12527,6,114,114,133,134
12527,7,115,115,135,135
12527,8,114,114,134,134
12529,0,120,120,136,160
12529,1,116,116,135,136
12529,2,116,116,134,136
12529,3,119,119,136,139
12529,4,117,117,134,137
12529,5,115,115,135,135
12529,6,114,114,133,134
12529,7,115,115,135,135
12529,8,114,114,134,134
12534,0,120,120,136,160
12534,1,116,116,135,136
12534,2,116,116,134,136
12534,3,119,119,136,139
12534,4,117,117,134,137
12534,5,115,115,135,135
12534,6,118,118,135,138
12534,7,115,115,135,135
12534,8,114,114,134,134
12535,0,120,120,136,160
12535,1,116,116,135,136
12535,2,116,116,134,136
12535,3,119,119,136,139
12535,4,117,117,135,137
12535,5,115,115,135,135
12535,6,118,118,135,138
12535,7,115,115,135,135
12535,8,114,114,134,134
12562,0,120,120,136,160
12562,1,116,116,135,136
12562,2,116,116,134,136
12562,3,119,119,136,139
12562,4,117,117,135,137
12562,5,115,115,135,135
12562,6,118,118,135,138
12562,7,115,115,135,135
12562,8,115,115,135,135
12652,0,120,120,136,160
12652,1,116,116,135,136
12652,2,116,116,134,136
12652,3,120,120,138,140
12652,4,117,117,135,137
12652,5,115,115,135,135
12652,6,118,118,135,138
12652,7,115,115,135,135
12652,8,115,115,135,135
12654,0,120,120,136,160
12654,1,116,116,135,136
12654,2,116,116,134,136
12654,3,120,120,138,140
12654,4,117,117,135,137
12654,5,115,115,135,135
12654,6,118,118,135,138
12654,7,115,115,135,135
12654,8,116,116,136,136
12709,0,120,120,136,160
12709,1,119,119,137,139
12709,2,116,116,134,136
12709,3,120,120,138,140
12709,4,117,117,135,137
12709,5,115,115,135,135
12709,6,118,118,135,138
12709,7,115,115,135,135
12709,8,116,116,136,136
12710,0,120,120,136,160
12710,1,119,119,137,139
12710,2,116,116,134,136
12710,3,121,121,138,141
12710,4,117,117,135,137
12710,5,115,115,135,135
12710,6,118,118,135,138
12710,7,115,115,135,135
12710,8,116,116,136,136
12717,0,120,120,136,160
12717,1,119,119,137,139
12717,2,116,116,134,136
12717,3,121,121,138,141
12717,4,117,117,135,137
12717,5,116,116,136,136
12717,6,118,118,135,138
12717,7,115,115,135,135
12717,8,116,116,136,136
12718,0,120,120,136,160
12718,1,119,119,137,139
12718,2,116,116,134,136
12718,3,121,121,138,141
12718,4,117,117,135,137
12718,5,116,116,136,136
12718,6,118,118,135,138
12718,7,116,116,136,136
12718,8,116,116,136,136
12730,0,120,120,136,160
12730,1,119,119,137,139
12730,2,117,117,136,137
12730,3,121,121,138,141
12730,4,117,117,135,137
12730,5,116,116,136,136
12730,6,118,118,135,138
12730,7,116,116,136,136
12730,8,116,116,136,136
12742,0,120,120,136,160
12742,1,119,119,137,139
12742,2,117,117,136,137
12742,3,121,121,138,141
12742,4,119,119,136,139
12742,5,116,116,136,136
12742,6,118,118,135,138
12742,7,116,116,136,136
12742,8,116,116,136,136
12752,0,121,121,141,161
12752,1,119,119,137,139
12752,2,117,117,136,137
12752,3,121,121,138,141
12752,4,119,119,136,139
12752,5,116,116,136,136
12752,6,118,118,135,138
12752,7,116,116,136,136
12752,8,116,116,136,136
12770,0,121,121,141,161
12770,1,119,119,137,139
12770,2,117,117,136,137
12770,3,121,121,138,141
12770,4,119,119,136,139
12770,5,117,117,137,137
12770,6,118,118,135,138
12770,7,116,116,136,136
12770,8,117,117,137,137
12799,0,121,121,141,161
12799,1,119,119,137,139
12799,2,117,117,136,137
12799,3,121,121,138,141
12799,4,119,119,136,139
12799,5,117,117,137,137
12799,6,118,118,135,138
12799,7,117,117,137,137
12799,8,117,117,137,137
12820,0,121,121,141,161
12820,1,119,119,137,139
12820,2,117,117,136,137
12820,3,121,121,138,141
12820,4,119,119,136,139
12820,5,118,118,138,138
12820,6,118,118,135,138
12820,7,117,117,137,137
12820,8,117,117,137,137
12823,0,121,121,141,161
12823,1,119,119,137,139
12823,2,117,117,136,137
12823,3,121,121,138,141
12823,4,119,119,136,139
12823,5,118,118,138,138
12823,6,118,118,135,138
12823,7,117,117,137,137
12823,8,118,118,138,138
12828,0,121,121,141,161
12828,1,119,119,139,139
12828,2,117,117,136,137
12828,3,121,121,138,141
12828,4,119,119,136,139
12828,5,118,118,138,138
12828,6,118,118,135,138
12828,7,117,117,137,137
12828,8,118,118,138,138
12832,0,121,121,141,161
12832,1,119,119,139,139
12832,2,117,117,136,137
12832,3,122,122,139,142
12832,4,119,119,136,139
12832,5,118,118,138,138
12832,6,118,118,135,138
12832,7,117,117,137,137
12832,8,118,118,138,138
12836,0,121,121,141,161
12836,1,119,119,139,139
12836,2,117,117,136,137
12836,3,122,122,139,142
12836,4,119,119,136,139
12836,5,118,118,138,138
12836,6,118,118,135,138
12836,7,118,118,138,138
12836,8,118,118,138,138
12841,0,124,124,142,164
12841,1,119,119,139,139
12841,2,117,117,136,137
12841,3,122,122,139,142
12841,4,119,119,136,139
12841,5,118,118,138,138
12841,6,118,118,135,138
12841,7,118,118,138,138
12841,8,118,118,138,138
12850,0,124,124,142,164
12850,1,119,119,139,139
12850,2,117,117,136,137
12850,3,122,122,139,142
12850,4,120,120,138,140
12850,5,118,118,138,138
12850,6,118,118,135,138
12850,7,118,118,138,138
12850,8,118,118,138,138
12856,0,124,124,142,164
12856,1,122,122,140,142
12856,2,117,117,136,137
12856,3,122,122,139,142
12856,4,120,120,138,140
12856,5,118,118,138,138
12856,6,118,118,135,138
12856,7,118,118,138,138
12856,8,118,118,138,138
12858,0,124,124,142,164
12858,1,122,122,140,142
12858,2,117,117,136,137
12858,3,122,122,139,142
12858,4,120,120,138,140
12858,5,118,118,138,138
12858,6,120,120,138,140
12858,7,118,118,138,138
12858,8,118,118,138,138
12866,0,124,124,142,164
12866,1,122,122,140,142
12866,2,117,117,136,137
12866,3,122,122,140,142
12866,4,120,120,138,140
12866,5,118,118,138,138
12866,6,120,120,138,140
12866,7,118,118,138,138
12866,8,118,118,138,138
12888,0,124,124,142,164
12888,1,122,122,140,142
12888,2,119,119,138,139
12888,3,122,122,140,142
12888,4,120,120,138,140
12888,5,118,118,138,138
12888,6,120,120,138,140
12888,7,118,118,138,138
12888,8,118,118,138,138
12911,0,124,124,142,164
12911,1,122,122,140,142
12911,2,119,119,138,139
12911,3,123,123,140,143
12911,4,120,120,138,140
12911,5,118,118,138,138
12911,6,120,120,138,140
12911,7,118,118,138,138
12911,8,118,118,138,138
12915,0,124,124,142,164
12915,1,122,122,140,142
12915,2,119,119,138,139
12915,3,123,123,140,143
12915,4,120,120,138,140
12915,5,118,118,138,138
12915,6,121,121,138,141
12915,7,118,118,138,138
12915,8,118,118,138,138
12916,0,124,124,142,164
12916,1,122,122,140,142
12916,2,119,119,138,139
12916,3,123,123,140,143
12916,4,120,120,138,140
12916,5,118,118,138,138
12916,6,121,121,138,141
12916,7,118,118,138,138
12916,8,119,119,139,139
12926,0,124,124,142,164
12926,1,123,123,140,143
12926,2,119,119,138,139
12926,3,123,123,141,143
12926,4,120,120,138,140
12926,5,118,118,138,138
12926,6,121,121,138,141
12926,7,118,118,138,138
12926,8,119,119,139,139
12928,0,124,124,142,164
12928,1,123,123,140,143
12928,2,119,119,138,139
12928,3,123,123,141,143
12928,4,121,121,138,141
12928,5,118,118,138,138
12928,6,121,121,138,141
12928,7,118,118,138,138
12928,8,119,119,139,139
12954,0,124,124,142,164
12954,1,123,123,140,143
12954,2,119,119,138,139
12954,3,123,123,141,143
12954,4,121,121,138,141
12954,5,119,119,139,139
12954,6,121,121,138,141
12954,7,118,118,138,138
12954,8,119,119,139,139
12958,0,124,124,142,164
12958,1,123,123,140,143
12958,2,119,119,138,139
12958,3,123,123,141,143
12958,4,121,121,138,141
12958,5,119,119,139,139
12958,6,121,121,138,141
12958,7,119,119,139,139
12958,8,119,119,139,139
13004,0,124,124,142,164
13004,1,124,124,141,144
13004,2,119,119,138,139
